28202708	G05_4_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
56685323	G05_4_F_mg.fastq.1.gz.counts
14548817	G05_4_F_mg.pear.fastq.gz.counts
41829536	G05_4_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
75500344	G05_5_A_mg.fastq.1.gz.counts
14822410	G05_5_A_mg.pear.fastq.gz.counts
26574973	G05_5_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62263368	G05_5_B_mg.fastq.1.gz.counts
13759541	G05_5_B_mg.pear.fastq.gz.counts
27061609	G05_5_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53777769	G05_5_C_mg.fastq.1.gz.counts
13191572	G05_5_C_mg.pear.fastq.gz.counts
41826988	G05_5_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
70955814	G05_5_D_mg.fastq.1.gz.counts
13401325	G05_5_D_mg.pear.fastq.gz.counts
37381318	G05_5_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59526042	G05_5_E_mg.fastq.1.gz.counts
12457375	G05_5_E_mg.pear.fastq.gz.counts
27492138	G05_5_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
67715176	G05_5_F_mg.fastq.1.gz.counts
14796045	G05_5_F_mg.pear.fastq.gz.counts
39643497	G05_5_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
80109421	G05_6_A_mg.fastq.1.gz.counts
24574503	G05_6_A_mg.pear.fastq.gz.counts
18539077	G05_6_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65949672	G05_6_B_mg.fastq.1.gz.counts
20500852	G05_6_B_mg.pear.fastq.gz.counts
17274274	G05_6_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59982982	G05_6_C_mg.fastq.1.gz.counts
18045771	G05_6_C_mg.pear.fastq.gz.counts
21397735	G05_6_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
81961453	G05_6_D_mg.fastq.1.gz.counts
26986446	G05_6_D_mg.pear.fastq.gz.counts
41659847	G05_6_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65284501	G05_6_E_mg.fastq.1.gz.counts
18161760	G05_6_E_mg.pear.fastq.gz.counts
34355279	G05_6_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
81232189	G05_6_F_mg.fastq.1.gz.counts
21249740	G05_6_F_mg.pear.fastq.gz.counts
30770777	G05_6_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
51673994	G05_7_A_mg.fastq.1.gz.counts
14473788	G05_7_A_mg.pear.fastq.gz.counts
4005013	G05_7_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
47467301	G05_7_B_mg.fastq.1.gz.counts
13295776	G05_7_B_mg.pear.fastq.gz.counts
3001774	G05_7_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65358359	G05_7_C_mg.fastq.1.gz.counts
19042498	G05_7_C_mg.pear.fastq.gz.counts
29025468	G05_7_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
50819729	G10_1_A_mg.fastq.1.gz.counts
7627932	G10_1_A_mg.pear.fastq.gz.counts
15092764	G10_1_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63445413	G10_1_B_mg.fastq.1.gz.counts
9120891	G10_1_B_mg.pear.fastq.gz.counts
42057620	G10_1_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
70284466	G10_1_C_mg.fastq.1.gz.counts
15564088	G10_1_C_mg.pear.fastq.gz.counts
23247077	G10_1_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63591066	G10_1_D_mg.fastq.1.gz.counts
13645173	G10_1_D_mg.pear.fastq.gz.counts
64172797	G10_1_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
66240705	G10_1_E_mg.fastq.1.gz.counts
13530623	G10_1_E_mg.pear.fastq.gz.counts
28647553	G10_1_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58121532	G10_1_F_mg.fastq.1.gz.counts
13836029	G10_1_F_mg.pear.fastq.gz.counts
15209958	G10_1_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59514778	G10_2_A_mg.fastq.1.gz.counts
15810270	G10_2_A_mg.pear.fastq.gz.counts
51479439	G10_2_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
79301572	G10_2_B_mg.fastq.1.gz.counts
14778213	G10_2_B_mg.pear.fastq.gz.counts
45014056	G10_2_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
71785811	G10_2_C_mg.fastq.1.gz.counts
12875962	G10_2_C_mg.pear.fastq.gz.counts
52536156	G10_2_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59526258	G10_2_D_mg.fastq.1.gz.counts
9620507	G10_2_D_mg.pear.fastq.gz.counts
56632666	G10_2_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
54233124	G10_2_E_mg.fastq.1.gz.counts
8071842	G10_2_E_mg.pear.fastq.gz.counts
53161458	G10_2_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
67893557	G10_2_F_mg.fastq.1.gz.counts
13476765	G10_2_F_mg.pear.fastq.gz.counts
52799616	G10_2_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59918762	G10_3_A_mg.fastq.1.gz.counts
14793987	G10_3_A_mg.pear.fastq.gz.counts
34242852	G10_3_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
56186199	G10_3_B_mg.fastq.1.gz.counts
15466844	G10_3_B_mg.pear.fastq.gz.counts
36134211	G10_3_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
84093652	G10_3_C_mg.fastq.1.gz.counts
27404504	G10_3_C_mg.pear.fastq.gz.counts
30502069	G10_3_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
79772399	G10_3_D_mg.fastq.1.gz.counts
24507774	G10_3_D_mg.pear.fastq.gz.counts
33100284	G10_3_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
54426584	G10_3_E_mg.fastq.1.gz.counts
10822787	G10_3_E_mg.pear.fastq.gz.counts
15125686	G10_3_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
82952424	G10_3_F_mg.fastq.1.gz.counts
16868693	G10_3_F_mg.pear.fastq.gz.counts
12436472	G10_3_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
51951881	G10_4_A_mg.fastq.1.gz.counts
12374186	G10_4_A_mg.pear.fastq.gz.counts
21187832	G10_4_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
45661171	G10_4_B_mg.fastq.1.gz.counts
11316015	G10_4_B_mg.pear.fastq.gz.counts
23372927	G10_4_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
74881101	G10_4_C_mg.fastq.1.gz.counts
14285993	G10_4_C_mg.pear.fastq.gz.counts
16803388	G10_4_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
67826925	G10_4_D_mg.fastq.1.gz.counts
17503764	G10_4_D_mg.pear.fastq.gz.counts
35957589	G10_4_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
60587322	G10_4_E_mg.fastq.1.gz.counts
18361103	G10_4_E_mg.pear.fastq.gz.counts
20025946	G10_4_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
54988119	G10_4_F_mg.fastq.1.gz.counts
9071167	G10_4_F_mg.pear.fastq.gz.counts
28884902	G10_4_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58580339	G10_5_A_mg.fastq.1.gz.counts
14391636	G10_5_A_mg.pear.fastq.gz.counts
27419165	G10_5_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
75073458	G10_5_B_mg.fastq.1.gz.counts
16884440	G10_5_B_mg.pear.fastq.gz.counts
33638388	G10_5_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
83293792	G10_5_C_mg.fastq.1.gz.counts
15727384	G10_5_C_mg.pear.fastq.gz.counts
22847825	G10_5_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
72895155	G10_5_D_mg.fastq.1.gz.counts
15480677	G10_5_D_mg.pear.fastq.gz.counts
19052187	G10_5_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63916908	G10_5_E_mg.fastq.1.gz.counts
12462475	G10_5_E_mg.pear.fastq.gz.counts
13448285	G10_5_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
51378710	G10_5_F_mg.fastq.1.gz.counts
9597269	G10_5_F_mg.pear.fastq.gz.counts
19337552	G10_5_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58756910	G10_6_A_mg.fastq.1.gz.counts
17908469	G10_6_A_mg.pear.fastq.gz.counts
17761486	G10_6_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
50353830	G10_6_B_mg.fastq.1.gz.counts
12081953	G10_6_B_mg.pear.fastq.gz.counts
22607084	G10_6_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
54543411	G10_6_C_mg.fastq.1.gz.counts
15471777	G10_6_C_mg.pear.fastq.gz.counts
24902356	G10_6_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
69116809	G10_6_D_mg.fastq.1.gz.counts
21118652	G10_6_D_mg.pear.fastq.gz.counts
15703265	G10_6_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
51631261	G10_6_E_mg.fastq.1.gz.counts
13338667	G10_6_E_mg.pear.fastq.gz.counts
22252972	G10_6_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
41203173	G10_6_F_mg.fastq.1.gz.counts
12851901	G10_6_F_mg.pear.fastq.gz.counts
14468079	G10_6_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59388764	G10_7_A_mg.fastq.1.gz.counts
20229815	G10_7_A_mg.pear.fastq.gz.counts
51604991	G10_7_B_mg.fastq.1.gz.counts
19509808	G10_7_B_mg.pear.fastq.gz.counts
21053689	G10_7_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
97146261	G10_7_C_mg.fastq.1.gz.counts
26275575	G10_7_C_mg.pear.fastq.gz.counts
20678117	G10_7_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
85431388	G10_7_E_mg.fastq.1.gz.counts
26040382	G10_7_E_mg.pear.fastq.gz.counts
18566746	G10_7_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
73345832	G10_7_F_mg.fastq.1.gz.counts
23304065	G10_7_F_mg.pear.fastq.gz.counts
23942460	G10_7_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
68793887	MES_1_A_mg.fastq.1.gz.counts
13894537	MES_1_A_mg.pear.fastq.gz.counts
65536709	MES_1_B_mg.fastq.1.gz.counts
0	MES_1_B_mg.pear.fastq.gz.counts
75241438	MES_1_C_mg.fastq.1.gz.counts
13369351	MES_1_C_mg.pear.fastq.gz.counts
16927807	MES_1_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
77193417	MES_1_D_mg.fastq.1.gz.counts
15025398	MES_1_D_mg.pear.fastq.gz.counts
72142265	MES_1_E_mg.fastq.1.gz.counts
10376407	MES_1_E_mg.pear.fastq.gz.counts
20343774	MES_1_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62473955	MES_1_F_mg.fastq.1.gz.counts
6658608	MES_1_F_mg.pear.fastq.gz.counts
68456172	MES_2_A_mg.fastq.1.gz.counts
12169913	MES_2_A_mg.pear.fastq.gz.counts
16067609	MES_2_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
84443807	MES_2_B_mg.fastq.1.gz.counts
13394111	MES_2_B_mg.pear.fastq.gz.counts
22064986	MES_2_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
74918761	MES_2_C_mg.fastq.1.gz.counts
23221159	MES_2_C_mg.pear.fastq.gz.counts
20459655	MES_2_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65695228	MES_2_D_mg.fastq.1.gz.counts
14844529	MES_2_D_mg.pear.fastq.gz.counts
20950790	MES_2_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
72272135	MES_2_E_mg.fastq.1.gz.counts
12956089	MES_2_E_mg.pear.fastq.gz.counts
10528917	MES_2_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
85795681	MES_2_F_mg.fastq.1.gz.counts
16104817	MES_2_F_mg.pear.fastq.gz.counts
86794244	MES_2_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
61907116	MES_3_A_mg.fastq.1.gz.counts
34618518	MES_3_A_mg.pear.fastq.gz.counts
29832734	MES_3_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
82537385	MES_3_B_mg.fastq.1.gz.counts
21196739	MES_3_B_mg.pear.fastq.gz.counts
23568591	MES_3_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
68696797	MES_3_C_mg.fastq.1.gz.counts
17457121	MES_3_C_mg.pear.fastq.gz.counts
12773604	MES_3_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
74038813	MES_3_D_mg.fastq.1.gz.counts
20031710	MES_3_D_mg.pear.fastq.gz.counts
25589200	MES_3_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
57001512	MES_3_E_mg.fastq.1.gz.counts
20839862	MES_3_E_mg.pear.fastq.gz.counts
53716308	MES_3_F_mg.fastq.1.gz.counts
12720222	MES_3_F_mg.pear.fastq.gz.counts
25352824	MES_3_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
49659567	MES_4_A_mg.fastq.1.gz.counts
20438163	MES_4_A_mg.pear.fastq.gz.counts
39996588	MES_4_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53384516	MES_4_B_mg.fastq.1.gz.counts
14484282	MES_4_B_mg.pear.fastq.gz.counts
25272142	MES_4_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
45575608	MES_4_C_mg.fastq.1.gz.counts
12450412	MES_4_C_mg.pear.fastq.gz.counts
19052682	MES_4_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58199780	MES_4_D_mg.fastq.1.gz.counts
12287230	MES_4_D_mg.pear.fastq.gz.counts
55113971	MES_4_E_mg.fastq.1.gz.counts
12217150	MES_4_E_mg.pear.fastq.gz.counts
51923554	MES_4_F_mg.fastq.1.gz.counts
11011023	MES_4_F_mg.pear.fastq.gz.counts
28960465	MES_4_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
49575506	MES_5_A_mg.fastq.1.gz.counts
12476978	MES_5_A_mg.pear.fastq.gz.counts
29595614	MES_5_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
66844193	MES_5_B_mg.fastq.1.gz.counts
16634560	MES_5_B_mg.pear.fastq.gz.counts
51244062	MES_5_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
81457832	MES_5_C_mg.fastq.1.gz.counts
17966547	MES_5_C_mg.pear.fastq.gz.counts
26424909	MES_5_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
77251331	MES_5_D_mg.fastq.1.gz.counts
29608947	MES_5_D_mg.pear.fastq.gz.counts
33613954	MES_5_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53515850	MES_5_E_mg.fastq.1.gz.counts
16184722	MES_5_E_mg.pear.fastq.gz.counts
34080019	MES_5_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
39401562	MES_5_F_mg.fastq.1.gz.counts
7949250	MES_5_F_mg.pear.fastq.gz.counts
26098963	MES_5_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
43328614	MES_6_A_mg.fastq.1.gz.counts
11690510	MES_6_A_mg.pear.fastq.gz.counts
20709149	MES_6_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
36924722	MES_6_B_mg.fastq.1.gz.counts
11178592	MES_6_B_mg.pear.fastq.gz.counts
26637113	MES_6_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
61922520	MES_6_C_mg.fastq.1.gz.counts
15715703	MES_6_C_mg.pear.fastq.gz.counts
25777877	MES_6_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
46065224	MES_6_D_mg.fastq.1.gz.counts
10897246	MES_6_D_mg.pear.fastq.gz.counts
38889894	MES_6_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
40815057	MES_6_E_mg.fastq.1.gz.counts
12724552	MES_6_E_mg.pear.fastq.gz.counts
28190577	MES_6_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
46572684	MES_6_F_mg.fastq.1.gz.counts
7276033	MES_6_F_mg.pear.fastq.gz.counts
56403007	MES_7_A_mg.fastq.1.gz.counts
17435878	MES_7_A_mg.pear.fastq.gz.counts
51403903	MES_7_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
41192552	MES_7_B_mg.fastq.1.gz.counts
17212211	MES_7_B_mg.pear.fastq.gz.counts
30306623	MES_7_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
57667361	MES_7_C_mg.fastq.1.gz.counts
13249979	MES_7_C_mg.pear.fastq.gz.counts
26102106	MES_7_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
56945590	MES_7_D_mg.fastq.1.gz.counts
14340453	MES_7_D_mg.pear.fastq.gz.counts
38453535	MES_7_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
57604583	MES_7_E_mg.fastq.1.gz.counts
15906459	MES_7_E_mg.pear.fastq.gz.counts
21413569	MES_7_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58967671	MES_7_F_mg.fastq.1.gz.counts
16199360	MES_7_F_mg.pear.fastq.gz.counts
1681960	MES_7_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
49724031	pH10_1_A_mg.fastq.1.gz.counts
8762658	pH10_1_A_mg.pear.fastq.gz.counts
25942665	pH10_1_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62269243	pH10_1_B_mg.fastq.1.gz.counts
9870987	pH10_1_B_mg.pear.fastq.gz.counts
56307838	pH10_1_C_mg.fastq.1.gz.counts
8059150	pH10_1_C_mg.pear.fastq.gz.counts
23737958	pH10_1_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53987007	pH10_1_D_mg.fastq.1.gz.counts
5554080	pH10_1_D_mg.pear.fastq.gz.counts
27309544	pH10_1_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
67130461	pH10_1_E_mg.fastq.1.gz.counts
13033349	pH10_1_E_mg.pear.fastq.gz.counts
29998454	pH10_1_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
59370862	pH10_1_F_mg.fastq.1.gz.counts
6087710	pH10_1_F_mg.pear.fastq.gz.counts
23263505	pH10_1_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
67834209	pH10_2_A_mg.fastq.1.gz.counts
10133026	pH10_2_A_mg.pear.fastq.gz.counts
32469554	pH10_2_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
46460486	pH10_2_B_mg.fastq.1.gz.counts
10134863	pH10_2_B_mg.pear.fastq.gz.counts
42441174	pH10_2_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
67565506	pH10_2_C_mg.fastq.1.gz.counts
15722386	pH10_2_C_mg.pear.fastq.gz.counts
23081716	pH10_2_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
55900959	pH10_2_D_mg.fastq.1.gz.counts
14930644	pH10_2_D_mg.pear.fastq.gz.counts
53302766	pH10_2_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62791026	pH10_2_E_mg.fastq.1.gz.counts
27059412	pH10_2_E_mg.pear.fastq.gz.counts
49250559	pH10_2_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
57503596	pH10_2_F_mg.fastq.1.gz.counts
12073885	pH10_2_F_mg.pear.fastq.gz.counts
35921422	pH10_2_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
50495027	pH10_3_A_mg.fastq.1.gz.counts
10960709	pH10_3_A_mg.pear.fastq.gz.counts
47080520	pH10_3_B_mg.fastq.1.gz.counts
9892510	pH10_3_B_mg.pear.fastq.gz.counts
64303543	pH10_3_C_mg.fastq.1.gz.counts
15411783	pH10_3_C_mg.pear.fastq.gz.counts
68691022	pH10_3_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
62074424	pH10_3_D_mg.fastq.1.gz.counts
11579182	pH10_3_D_mg.pear.fastq.gz.counts
59634245	pH10_3_F_mg.fastq.1.gz.counts
13263404	pH10_3_F_mg.pear.fastq.gz.counts
38338502	pH10_3_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65800421	pH10_4_A_mg.fastq.1.gz.counts
15154107	pH10_4_A_mg.pear.fastq.gz.counts
57633614	pH10_4_B_mg.fastq.1.gz.counts
11530175	pH10_4_B_mg.pear.fastq.gz.counts
65819058	pH10_4_C_mg.fastq.1.gz.counts
13590934	pH10_4_C_mg.pear.fastq.gz.counts
64850117	pH10_4_D_mg.fastq.1.gz.counts
14312368	pH10_4_D_mg.pear.fastq.gz.counts
71051795	pH10_4_E_mg.fastq.1.gz.counts
14959694	pH10_4_E_mg.pear.fastq.gz.counts
102633374	pH10_4_F_mg.fastq.1.gz.counts
23860832	pH10_4_F_mg.pear.fastq.gz.counts
43314741	pH10_4_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63809005	pH10_5_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
54777979	pH10_5_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
37297295	pH10_5_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
53676521	pH10_5_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
56772134	pH10_5_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
76507085	pH10_5_F_mg.fastq.1.gz.counts
29797626	pH10_5_F_mg.pear.fastq.gz.counts
63390526	pH10_5_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
44507720	pH10_6_A_mg.fastq.1.gz.counts
15050448	pH10_6_A_mg.pear.fastq.gz.counts
16972292	pH10_6_A_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
47090592	pH10_6_B_mg.fastq.1.gz.counts
14886540	pH10_6_B_mg.pear.fastq.gz.counts
20750840	pH10_6_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
70718566	pH10_6_C_mg.fastq.1.gz.counts
23712380	pH10_6_C_mg.pear.fastq.gz.counts
29925528	pH10_6_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
58980731	pH10_6_D_mg.fastq.1.gz.counts
19631618	pH10_6_D_mg.pear.fastq.gz.counts
73541961	pH10_6_E_mg.fastq.1.gz.counts
22775898	pH10_6_E_mg.pear.fastq.gz.counts
22114416	pH10_6_E_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
51103926	pH10_6_F_mg.fastq.1.gz.counts
13719486	pH10_6_F_mg.pear.fastq.gz.counts
18869843	pH10_6_F_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
65982401	pH10_7_A_mg.fastq.1.gz.counts
19835849	pH10_7_A_mg.pear.fastq.gz.counts
78965514	pH10_7_B_mg.fastq.1.gz.counts
23052085	pH10_7_B_mg.pear.fastq.gz.counts
42832048	pH10_7_B_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
81989101	pH10_7_C_mg.fastq.1.gz.counts
25591941	pH10_7_C_mg.pear.fastq.gz.counts
42924633	pH10_7_C_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
63477024	pH10_7_D_mg.fastq.1.gz.counts
18627648	pH10_7_D_mg.pear.fastq.gz.counts
25054825	pH10_7_D_mt.R1.fastq.merged.ribodepleted.fastq.gz.counts
